curva_i,curva_j,pearson,dtw
"(2, 2, 1)","(5, 6, 2)",0.06930454,84.05353619158268
"(2, 2, 1)","(5, 6, 3)",0.08609392,109.78490349650383
"(2, 2, 1)","(5, 6, 4)",0.27430457,66.8032555282116
"(2, 2, 1)","(5, 6, 5)",-0.042250372,57.6710547208786
"(2, 2, 1)","(5, 6, 6)",0.11150585,93.93918225169182
"(2, 2, 1)","(5, 6, 7)",0.11499325,74.77746123075485
"(2, 2, 1)","(5, 6, 8)",0.07140585,119.46340507268906
"(2, 2, 1)","(5, 7, 0)",-0.0029889198,120.2164181470871
"(2, 2, 1)","(5, 7, 1)",0.28562537,90.81712079048157
"(2, 2, 1)","(5, 7, 2)",0.049638912,65.59305794537067
"(2, 2, 1)","(5, 7, 3)",0.072639585,114.74805516004562
"(2, 2, 1)","(5, 7, 4)",0.38982335,76.06555449962616
"(2, 2, 1)","(5, 7, 5)",-0.018092096,62.547999918460846
"(2, 2, 1)","(5, 7, 6)",0.1091311,85.11260685324669
"(2, 2, 1)","(5, 7, 7)",0.08290271,79.41547015309334
"(2, 2, 1)","(5, 7, 8)",0.035198428,116.38484185934067
"(2, 2, 1)","(5, 8, 0)",0.02068709,128.72151416540146
"(2, 2, 1)","(5, 8, 1)",0.26566416,87.76354509592056
"(2, 2, 1)","(5, 8, 2)",0.038091775,68.19678418338299
"(2, 2, 1)","(5, 8, 3)",0.077945486,108.46616497635841
"(2, 2, 1)","(5, 8, 4)",0.44701502,80.61947041749954
"(2, 2, 1)","(5, 8, 5)",-0.05315589,60.74136324226856
"(2, 2, 1)","(5, 8, 6)",0.111162744,92.51059663295746
"(2, 2, 1)","(5, 8, 7)",0.084847,67.28740683197975
"(2, 2, 1)","(5, 8, 8)",0.05534825,109.47658497095108
"(2, 2, 1)","(5, 9, 0)",0.08501731,132.22141408920288
"(2, 2, 1)","(5, 9, 1)",0.18671604,88.73946915566921
"(2, 2, 1)","(5, 9, 2)",0.13418202,87.25470843911171
"(2, 2, 1)","(5, 9, 3)",0.074749954,112.12701350450516
"(2, 2, 1)","(5, 9, 4)",0.05312327,83.09821817278862
"(2, 2, 1)","(5, 9, 5)",-0.003125618,74.34500916302204
"(2, 2, 1)","(5, 9, 6)",0.16366996,105.31789426505566
"(2, 2, 1)","(5, 9, 7)",-0.0025196008,81.05011460185051
"(2, 2, 1)","(5, 9, 8)",0.027974209,131.9614863395691
"(2, 2, 2)","(2, 2, 3)",-0.1216832,13.153794405981898
"(2, 2, 2)","(2, 2, 4)",0.0062351604,12.161288652569056
"(2, 2, 2)","(2, 2, 5)",-0.1304497,11.53144907578826
"(2, 2, 2)","(2, 2, 6)",0.16099463,13.249398529529572
"(2, 2, 2)","(2, 2, 7)",-0.07386316,16.59986051172018
"(2, 2, 2)","(2, 2, 8)",-0.13206004,27.938265454024076
"(2, 2, 2)","(2, 3, 0)",-0.124253765,28.502755653113127
"(2, 2, 2)","(2, 3, 1)",0.092938244,33.31968643516302
"(2, 2, 2)","(2, 3, 2)",0.23339386,52.668398685753345
"(2, 2, 2)","(2, 3, 3)",0.020866103,87.0806716568768
"(2, 2, 2)","(2, 3, 4)",-0.09666005,51.46779812127352
"(2, 2, 2)","(2, 3, 5)",0.1200911,19.8013507835567
"(2, 2, 2)","(2, 3, 6)",-0.06530625,63.69229396432638
"(2, 2, 2)","(2, 3, 7)",0.20458603,28.021302357316017
"(2, 2, 2)","(2, 3, 8)",-0.009736075,39.70930940285325
"(2, 2, 2)","(2, 4, 0)",-0.0064050574,40.86804133653641
"(2, 2, 2)","(2, 4, 1)",0.09108661,45.117325477302074
"(2, 2, 2)","(2, 4, 2)",0.14701574,57.13041642680764
"(2, 2, 2)","(2, 4, 3)",0.060257114,93.05257119983435
"(2, 2, 2)","(2, 4, 4)",-0.11837367,51.349181063473225
"(2, 2, 2)","(2, 4, 5)",0.1389494,26.360523499548435
"(2, 2, 2)","(2, 4, 6)",-0.12007479,67.20602132752538
"(2, 2, 2)","(2, 4, 7)",0.16802251,27.882694326341152
"(2, 2, 2)","(2, 4, 8)",0.0025238858,47.359834901988506
"(2, 2, 2)","(2, 5, 0)",-0.012455232,41.559220504015684
"(2, 2, 2)","(2, 5, 1)",0.1873553,37.878108002245426
"(2, 2, 2)","(2, 5, 2)",0.16500661,56.213636822998524
"(2, 2, 2)","(2, 5, 3)",0.020241715,96.8011359795928
"(2, 2, 2)","(2, 5, 4)",-0.173393,56.97618129476905
"(2, 2, 2)","(2, 5, 5)",0.12396044,26.07559025287628
"(2, 2, 2)","(2, 5, 6)",-0.060153462,60.66864960640669
"(2, 2, 2)","(2, 5, 7)",0.11874264,25.734130691736937
"(2, 2, 2)","(2, 5, 8)",0.020685866,39.04287727922201
"(2, 2, 2)","(2, 6, 0)",-0.09891362,44.331661246716976
"(2, 2, 2)","(2, 6, 1)",0.1193705,54.66964811831713
"(2, 2, 2)","(2, 6, 2)",0.08308841,58.46212154626846
"(2, 2, 2)","(2, 6, 3)",0.0807114,91.04398154467344
"(2, 2, 2)","(2, 6, 4)",-0.15968849,51.34980941563845
"(2, 2, 2)","(2, 6, 5)",0.06988028,35.00915830023587
"(2, 2, 2)","(2, 6, 6)",0.08653638,69.91091822832823
"(2, 2, 2)","(2, 6, 7)",0.075075924,39.91725912876427
"(2, 2, 2)","(2, 6, 8)",-0.0178564,69.43529790639877
"(2, 2, 2)","(2, 7, 0)",-0.096072614,51.62102661281824
"(2, 2, 2)","(2, 7, 1)",0.10496099,65.58345703035593
"(2, 2, 2)","(2, 7, 2)",0.11979196,55.760124348104
"(2, 2, 2)","(2, 7, 3)",0.13058697,84.54909782856703
"(2, 2, 2)","(2, 7, 4)",-0.14278768,52.79733136110008
"(2, 2, 2)","(2, 7, 5)",0.054317906,34.11363812163472
"(2, 2, 2)","(2, 7, 6)",-0.0045937807,70.20659116283059
"(2, 2, 2)","(2, 7, 7)",0.055903994,40.69833620637655
"(2, 2, 2)","(2, 7, 8)",0.020327229,77.01141187548637
"(2, 2, 2)","(2, 8, 0)",-0.078634694,51.502483546733856
"(2, 2, 2)","(2, 8, 1)",0.122849025,64.6464250460267
"(2, 2, 2)","(2, 8, 2)",0.1672571,54.47855939716101
"(2, 2, 2)","(2, 8, 3)",0.07814628,87.94595616310835
"(2, 2, 2)","(2, 8, 4)",-0.19551077,50.42697079665959
"(2, 2, 2)","(2, 8, 5)",0.0741059,34.55884804390371
"(2, 2, 2)","(2, 8, 6)",0.03988926,67.42889560386539
"(2, 2, 2)","(2, 8, 7)",0.096547455,39.255520425736904
"(2, 2, 2)","(2, 8, 8)",0.12739046,63.557346515357494
"(2, 2, 2)","(2, 9, 0)",-0.107938334,64.72896135598421
"(2, 2, 2)","(2, 9, 1)",0.052351467,77.54887799918652
"(2, 2, 2)","(2, 9, 2)",0.26047626,50.35017999634147
"(2, 2, 2)","(2, 9, 3)",0.13268495,94.6455519348383
"(2, 2, 2)","(2, 9, 4)",-0.26550668,65.39330776780844
"(2, 2, 2)","(2, 9, 5)",0.06533449,34.80519497022033
"(2, 2, 2)","(2, 9, 6)",0.037004586,88.82411979138851
"(2, 2, 2)","(2, 9, 7)",0.00835255,49.17723856121302
"(2, 2, 2)","(2, 9, 8)",0.006188876,72.67691903561354
"(2, 2, 2)","(3, 2, 0)",0.110000655,11.95755285024643
"(2, 2, 2)","(3, 2, 1)",0.038812056,19.686532087624073
"(2, 2, 2)","(3, 2, 2)",0.63675034,12.97981021180749
"(2, 2, 2)","(3, 2, 3)",-0.0143126305,15.334373977035284
"(2, 2, 2)","(3, 2, 4)",0.09396394,16.938759960234165
"(2, 2, 2)","(3, 2, 5)",-0.14524606,13.251370318233967
"(2, 2, 2)","(3, 2, 6)",0.19968982,16.818791300058365
"(2, 2, 2)","(3, 2, 7)",-0.017380344,19.807863280177116
"(2, 2, 2)","(3, 2, 8)",-0.18425399,31.884120408445597
"(2, 2, 2)","(3, 3, 0)",0.0039925016,42.03019280731678
"(2, 2, 2)","(3, 3, 1)",0.13013464,39.98891977220774
"(2, 2, 2)","(3, 3, 2)",0.15871476,59.637767136096954
"(2, 2, 2)","(3, 3, 3)",0.14418794,116.35590919852257
"(2, 2, 2)","(3, 3, 4)",-0.029525118,61.55151193588972
"(2, 2, 2)","(3, 3, 5)",0.1290482,35.363993879407644
"(2, 2, 2)","(3, 3, 6)",-0.07672361,98.75977546721697
"(2, 2, 2)","(3, 3, 7)",0.06387519,39.07258504629135
"(2, 2, 2)","(3, 3, 8)",-0.102118276,63.74150142073631
"(2, 2, 2)","(3, 4, 0)",-0.035143133,48.741078443825245
"(2, 2, 2)","(3, 4, 1)",0.07772193,46.81892118602991
"(2, 2, 2)","(3, 4, 2)",0.079325564,62.28583371639252
"(2, 2, 2)","(3, 4, 3)",0.17774191,103.12699303030968
"(2, 2, 2)","(3, 4, 4)",-0.14801279,59.64417511969805
"(2, 2, 2)","(3, 4, 5)",0.1311575,41.926261104643345
"(2, 2, 2)","(3, 4, 6)",-0.11041643,98.64856339246035
"(2, 2, 2)","(3, 4, 7)",0.054565217,36.25716233998537
"(2, 2, 2)","(3, 4, 8)",-0.08418185,62.98208740353584
"(2, 2, 2)","(3, 5, 0)",0.00059508014,48.95866642892361
"(2, 2, 2)","(3, 5, 1)",0.19009054,42.901313826441765
"(2, 2, 2)","(3, 5, 2)",0.13103393,67.3084532096982
"(2, 2, 2)","(3, 5, 3)",0.17705901,98.72914169728756
"(2, 2, 2)","(3, 5, 4)",-0.16692023,57.70280373841524
"(2, 2, 2)","(3, 5, 5)",0.1309544,41.47077231109142
"(2, 2, 2)","(3, 5, 6)",-0.0742369,98.098129555583
"(2, 2, 2)","(3, 5, 7)",0.011538588,33.66552591510117
"(2, 2, 2)","(3, 5, 8)",-0.030827014,56.28861618041992
"(2, 2, 2)","(3, 6, 0)",0.060707606,62.46827286481857
"(2, 2, 2)","(3, 6, 1)",0.06468975,55.52695829421282
"(2, 2, 2)","(3, 6, 2)",-0.011388195,65.3024739921093
"(2, 2, 2)","(3, 6, 3)",0.224212,108.45310903340578
"(2, 2, 2)","(3, 6, 4)",-0.027730271,60.06726471334696
"(2, 2, 2)","(3, 6, 5)",0.022454739,45.086167715489864
"(2, 2, 2)","(3, 6, 6)",0.017105542,99.49007034301758
"(2, 2, 2)","(3, 6, 7)",0.010180375,49.83229944854975
"(2, 2, 2)","(3, 6, 8)",-0.06818102,106.44268852472305
"(2, 2, 2)","(3, 7, 0)",-0.029034171,68.27215631306171
"(2, 2, 2)","(3, 7, 1)",0.15599771,67.83536553382874
"(2, 2, 2)","(3, 7, 2)",-0.00040190388,71.71218779683113
"(2, 2, 2)","(3, 7, 3)",0.1593116,91.82718199491501
"(2, 2, 2)","(3, 7, 4)",-0.115758665,60.18560943752527
"(2, 2, 2)","(3, 7, 5)",-0.03772718,48.29002359509468
"(2, 2, 2)","(3, 7, 6)",-0.011655923,97.31699177622795
"(2, 2, 2)","(3, 7, 7)",-0.021068787,48.18198787793517
"(2, 2, 2)","(3, 7, 8)",0.049299844,94.99259860813618
"(2, 2, 2)","(3, 8, 0)",0.0029825736,67.8025631532073
"(2, 2, 2)","(3, 8, 1)",0.109460905,62.755236476659775
"(2, 2, 2)","(3, 8, 2)",-0.012364113,66.27937057614326
"(2, 2, 2)","(3, 8, 3)",0.21391256,113.14092438668013
"(2, 2, 2)","(3, 8, 4)",-0.029104471,61.31669132038951
"(2, 2, 2)","(3, 8, 5)",0.008517361,46.63643243908882
"(2, 2, 2)","(3, 8, 6)",0.0034435757,99.76976042985916
"(2, 2, 2)","(3, 8, 7)",0.08586899,45.90328614413738
"(2, 2, 2)","(3, 8, 8)",0.049755946,99.52622915804386
"(2, 2, 2)","(3, 9, 0)",-0.019841706,78.02264584600925
"(2, 2, 2)","(3, 9, 1)",0.01234788,86.29391384869814
"(2, 2, 2)","(3, 9, 2)",0.21937451,55.55792687088251
"(2, 2, 2)","(3, 9, 3)",0.12699589,119.16730140149593
"(2, 2, 2)","(3, 9, 4)",-0.17355096,67.6382906511426
"(2, 2, 2)","(3, 9, 5)",0.089544475,50.42102034389973
"(2, 2, 2)","(3, 9, 6)",-0.10494909,105.84956728667021
"(2, 2, 2)","(3, 9, 7)",-0.0503362,56.88686807081103
"(2, 2, 2)","(3, 9, 8)",0.028023025,111.27439769357443
"(2, 2, 2)","(5, 2, 0)",0.085944176,26.58958076685667
"(2, 2, 2)","(5, 2, 1)",-0.025923142,38.76711605489254
"(2, 2, 2)","(5, 2, 2)",0.40870935,32.251548662781715
"(2, 2, 2)","(5, 2, 3)",0.031768955,30.98205053806305
"(2, 2, 2)","(5, 2, 4)",0.026436804,39.36758628487587
"(2, 2, 2)","(5, 2, 5)",0.04687484,30.955311842262745
"(2, 2, 2)","(5, 2, 6)",0.22343656,37.532245114445686
"(2, 2, 2)","(5, 2, 7)",-0.14278157,46.73731282353401
"(2, 2, 2)","(5, 2, 8)",-0.07109248,40.03554216772318
"(2, 2, 2)","(5, 3, 0)",0.123287745,92.1945483982563
"(2, 2, 2)","(5, 3, 1)",-0.058680292,85.1165229678154
"(2, 2, 2)","(5, 3, 2)",0.15435784,100.76498875021935
"(2, 2, 2)","(5, 3, 3)",0.20095123,159.0532850921154
"(2, 2, 2)","(5, 3, 4)",0.06154285,63.79680036008358
"(2, 2, 2)","(5, 3, 5)",0.17136937,57.50321653485298
"(2, 2, 2)","(5, 3, 6)",-0.053466994,138.1921475827694
"(2, 2, 2)","(5, 3, 7)",0.03163218,73.0026046037674
"(2, 2, 2)","(5, 3, 8)",-0.13646138,103.73121824860573
"(2, 2, 2)","(5, 4, 0)",0.1510858,108.93857151269913
"(2, 2, 2)","(5, 4, 1)",-0.09327957,100.09150536358356
"(2, 2, 2)","(5, 4, 2)",0.005565779,97.11655938625336
"(2, 2, 2)","(5, 4, 3)",0.1743845,158.3914062231779
"(2, 2, 2)","(5, 4, 4)",-0.038829274,78.84259676933289
"(2, 2, 2)","(5, 4, 5)",0.22553237,64.55552904307842
"(2, 2, 2)","(5, 4, 6)",-0.04921709,145.6616164445877
"(2, 2, 2)","(5, 4, 7)",0.12602432,66.90328320860863
"(2, 2, 2)","(5, 4, 8)",-0.0806044,111.48837731778622
"(2, 2, 2)","(5, 5, 0)",0.199465,103.4017029106617
"(2, 2, 2)","(5, 5, 1)",-0.035972655,90.00303131341934
"(2, 2, 2)","(5, 5, 2)",0.07147303,99.95785203576088
"(2, 2, 2)","(5, 5, 3)",0.2042038,157.22535395622253
"(2, 2, 2)","(5, 5, 4)",-0.08183581,82.84584534168243
"(2, 2, 2)","(5, 5, 5)",0.2650284,62.519177705049515
"(2, 2, 2)","(5, 5, 6)",-0.06058964,141.75804175436497
"(2, 2, 2)","(5, 5, 7)",-0.010370988,54.61654607951641
"(2, 2, 2)","(5, 5, 8)",-3.2514567e-05,96.7993600666523
"(2, 2, 2)","(5, 6, 0)",0.16042463,145.55662369728088
"(2, 2, 2)","(5, 6, 1)",-0.1354747,121.90988829731941
"(2, 2, 2)","(5, 6, 2)",-0.08531941,104.36971482634544
"(2, 2, 2)","(5, 6, 3)",0.13525644,161.92259681224823
"(2, 2, 2)","(5, 6, 4)",-0.05229807,76.63866928219795
"(2, 2, 2)","(5, 6, 5)",0.1820608,73.73346460610628
"(2, 2, 2)","(5, 6, 6)",0.032134954,136.13653118908405
"(2, 2, 2)","(5, 6, 7)",0.016841289,85.98905649781227
"(2, 2, 2)","(5, 6, 8)",-0.037987653,168.5363211631775
"(2, 2, 2)","(5, 7, 0)",0.14752726,152.50195291638374
"(2, 2, 2)","(5, 7, 1)",-0.03205885,132.36917942762375
"(2, 2, 2)","(5, 7, 2)",-0.067978345,99.54173381626606
"(2, 2, 2)","(5, 7, 3)",0.09647306,162.22605934739113
"(2, 2, 2)","(5, 7, 4)",-0.11845371,88.03813527524471
"(2, 2, 2)","(5, 7, 5)",0.17989379,76.92575266957283
"(2, 2, 2)","(5, 7, 6)",0.02926222,135.5215483903885
"(2, 2, 2)","(5, 7, 7)",-0.021214822,88.28146812319756
"(2, 2, 2)","(5, 7, 8)",0.016843464,167.41815900802612
"(2, 2, 2)","(5, 8, 0)",0.19585483,162.65529790520668
"(2, 2, 2)","(5, 8, 1)",-0.047276326,127.82209321856499
"(2, 2, 2)","(5, 8, 2)",-0.12138834,95.51831039786339
"(2, 2, 2)","(5, 8, 3)",0.1881474,157.84753718972206
"(2, 2, 2)","(5, 8, 4)",-0.04359755,92.39878758788109
"(2, 2, 2)","(5, 8, 5)",0.20241418,78.71527633070946
"(2, 2, 2)","(5, 8, 6)",0.068229504,129.2631322145462
"(2, 2, 2)","(5, 8, 7)",0.05433803,73.61455452442169
"(2, 2, 2)","(5, 8, 8)",0.046329737,155.58198338747025
"(2, 2, 2)","(5, 9, 0)",0.16729157,173.5929335951805
"(2, 2, 2)","(5, 9, 1)",0.010497197,137.75949585437775
"(2, 2, 2)","(5, 9, 2)",0.16018555,107.08457215130329
"(2, 2, 2)","(5, 9, 3)",0.14459997,190.89541187882423
"(2, 2, 2)","(5, 9, 4)",-0.18959713,95.11010476946831
"(2, 2, 2)","(5, 9, 5)",0.12592067,89.88600085675716
"(2, 2, 2)","(5, 9, 6)",-0.07384903,151.57190822064877
"(2, 2, 2)","(5, 9, 7)",-0.01739879,90.76704600453377
"(2, 2, 2)","(5, 9, 8)",0.065006524,191.3535459637642
"(2, 2, 3)","(2, 2, 4)",0.07011655,14.23204267397523
"(2, 2, 3)","(2, 2, 5)",0.10633499,14.212998250499368
"(2, 2, 3)","(2, 2, 6)",0.057985317,14.613444954156876
"(2, 2, 3)","(2, 2, 7)",-0.12132276,19.44839099049568
"(2, 2, 3)","(2, 2, 8)",-0.10762279,28.46294003352523
"(2, 2, 3)","(2, 3, 0)",-0.09723772,27.732335578650236
"(2, 2, 3)","(2, 3, 1)",0.10758471,33.75708916783333
"(2, 2, 3)","(2, 3, 2)",0.11702204,49.77864511311054
"(2, 2, 3)","(2, 3, 3)",0.37001157,73.37369219958782
"(2, 2, 3)","(2, 3, 4)",-0.08290525,46.513695545494556
"(2, 2, 3)","(2, 3, 5)",-0.05764336,21.773301392793655
"(2, 2, 3)","(2, 3, 6)",0.07398255,54.12903258949518
"(2, 2, 3)","(2, 3, 7)",-0.08743206,29.433438945561647
"(2, 2, 3)","(2, 3, 8)",-0.1251607,40.863310884684324
"(2, 2, 3)","(2, 4, 0)",-0.047373682,38.78551163524389
"(2, 2, 3)","(2, 4, 1)",0.048808858,47.431262113153934
"(2, 2, 3)","(2, 4, 2)",0.095116176,52.636747531592846
"(2, 2, 3)","(2, 4, 3)",0.28593382,75.2978380434215
"(2, 2, 3)","(2, 4, 4)",-0.07964602,52.29197511449456
"(2, 2, 3)","(2, 4, 5)",-0.12687255,25.76871243864298
"(2, 2, 3)","(2, 4, 6)",0.035773262,57.013180673122406
"(2, 2, 3)","(2, 4, 7)",-0.06398267,27.937192004173994
"(2, 2, 3)","(2, 4, 8)",-0.08745905,45.826527148485184
"(2, 2, 3)","(2, 5, 0)",-0.025059445,40.02245881780982
"(2, 2, 3)","(2, 5, 1)",0.054206222,39.795579275116324
"(2, 2, 3)","(2, 5, 2)",0.09708746,52.1373605132103
"(2, 2, 3)","(2, 5, 3)",0.2793679,75.1797543168068
"(2, 2, 3)","(2, 5, 4)",-0.09469095,52.58516766503453
"(2, 2, 3)","(2, 5, 5)",-0.09935521,25.111066088080406
"(2, 2, 3)","(2, 5, 6)",0.024494035,53.24831745028496
"(2, 2, 3)","(2, 5, 7)",0.0448239,27.894997648894787
"(2, 2, 3)","(2, 5, 8)",-0.054346137,40.227450627833605
"(2, 2, 3)","(2, 6, 0)",0.01792092,45.23445463180542
"(2, 2, 3)","(2, 6, 1)",-0.009985021,50.90951346606016
"(2, 2, 3)","(2, 6, 2)",0.15335713,51.17203098535538
"(2, 2, 3)","(2, 6, 3)",0.2802851,77.18384911864996
"(2, 2, 3)","(2, 6, 4)",0.17825867,50.21960812062025
"(2, 2, 3)","(2, 6, 5)",-0.18198588,33.78953228518367
"(2, 2, 3)","(2, 6, 6)",0.07235266,60.895595990121365
"(2, 2, 3)","(2, 6, 7)",-0.050084487,39.874475464224815
"(2, 2, 3)","(2, 6, 8)",-0.18811476,65.85584299638867
"(2, 2, 3)","(2, 7, 0)",0.009137141,51.28114090487361
"(2, 2, 3)","(2, 7, 1)",0.006952512,59.97401648014784
"(2, 2, 3)","(2, 7, 2)",0.09414646,49.27219436317682
"(2, 2, 3)","(2, 7, 3)",0.30311996,73.17701668292284
"(2, 2, 3)","(2, 7, 4)",0.16979302,54.086094472557306
"(2, 2, 3)","(2, 7, 5)",-0.19799162,31.769742343574762
"(2, 2, 3)","(2, 7, 6)",0.12325553,60.282171964645386
"(2, 2, 3)","(2, 7, 7)",-0.028221916,40.427194219082594
"(2, 2, 3)","(2, 7, 8)",-0.21092252,71.94521091878414
"(2, 2, 3)","(2, 8, 0)",-0.0113474205,50.725241519510746
"(2, 2, 3)","(2, 8, 1)",-0.009538934,60.88122000545263
"(2, 2, 3)","(2, 8, 2)",0.08550663,48.9716342613101
"(2, 2, 3)","(2, 8, 3)",0.29940212,74.5460666641593
"(2, 2, 3)","(2, 8, 4)",0.15831064,53.069733154028654
"(2, 2, 3)","(2, 8, 5)",-0.18048991,31.126396622508764
"(2, 2, 3)","(2, 8, 6)",0.11842867,57.69082164019346
"(2, 2, 3)","(2, 8, 7)",-0.04909103,39.18940619751811
"(2, 2, 3)","(2, 8, 8)",-0.20196472,59.99834647029638
"(2, 2, 3)","(2, 9, 0)",0.09126449,61.181988567113876
"(2, 2, 3)","(2, 9, 1)",-0.10083683,68.63045132160187
"(2, 2, 3)","(2, 9, 2)",-0.0071341633,49.84180881641805
"(2, 2, 3)","(2, 9, 3)",0.12875502,78.683892801404
"(2, 2, 3)","(2, 9, 4)",0.06404139,56.19113724678755
"(2, 2, 3)","(2, 9, 5)",-0.19120172,32.340049277991056
"(2, 2, 3)","(2, 9, 6)",0.05619695,71.63498930633068
"(2, 2, 3)","(2, 9, 7)",0.029013434,48.447786420583725
"(2, 2, 3)","(2, 9, 8)",-0.13473792,69.84256525710225
"(2, 2, 3)","(3, 2, 0)",-0.008953052,14.19935716316104
"(2, 2, 3)","(3, 2, 1)",0.13296509,20.540440417826176
"(2, 2, 3)","(3, 2, 2)",-0.24269634,17.574430007487535
"(2, 2, 3)","(3, 2, 3)",0.23157722,18.13793011382222
"(2, 2, 3)","(3, 2, 4)",0.18416288,17.534103523939848
"(2, 2, 3)","(3, 2, 5)",-0.03358017,16.505684927105904
"(2, 2, 3)","(3, 2, 6)",-0.03129587,18.781216233968735
"(2, 2, 3)","(3, 2, 7)",0.0038192435,23.531033044680953
"(2, 2, 3)","(3, 2, 8)",-0.020010717,31.81220499239862
"(2, 2, 3)","(3, 3, 0)",-0.030091878,41.25853020325303
"(2, 2, 3)","(3, 3, 1)",0.13001397,42.800821490585804
"(2, 2, 3)","(3, 3, 2)",-0.03039935,48.08309207111597
"(2, 2, 3)","(3, 3, 3)",0.016815748,88.31840148568153
"(2, 2, 3)","(3, 3, 4)",-0.047672104,53.06250984221697
"(2, 2, 3)","(3, 3, 5)",-0.046117302,34.02218944579363
"(2, 2, 3)","(3, 3, 6)",0.057377093,75.08960320800543
"(2, 2, 3)","(3, 3, 7)",0.12814814,40.57278240472078
"(2, 2, 3)","(3, 3, 8)",-0.08062661,57.20207864046097
"(2, 2, 3)","(3, 4, 0)",-0.07672088,47.63673988729715
"(2, 2, 3)","(3, 4, 1)",0.08634281,46.208919778466225
"(2, 2, 3)","(3, 4, 2)",-0.039973233,52.20332006365061
"(2, 2, 3)","(3, 4, 3)",-0.03832523,81.40690714120865
"(2, 2, 3)","(3, 4, 4)",-0.031918157,51.52920949459076
"(2, 2, 3)","(3, 4, 5)",-0.10444999,39.58448205888271
"(2, 2, 3)","(3, 4, 6)",0.085821636,73.5011737793684
"(2, 2, 3)","(3, 4, 7)",0.1103933,36.87590444087982
"(2, 2, 3)","(3, 4, 8)",-0.05485613,60.48039864748716
"(2, 2, 3)","(3, 5, 0)",-0.056632455,47.542691454291344
"(2, 2, 3)","(3, 5, 1)",0.045089338,42.09713254868984
"(2, 2, 3)","(3, 5, 2)",-0.013647897,52.77490556240082
"(2, 2, 3)","(3, 5, 3)",-0.027488818,79.32027666270733
"(2, 2, 3)","(3, 5, 4)",-0.029204529,53.8594196587801
"(2, 2, 3)","(3, 5, 5)",-0.12096087,39.45655885711312
"(2, 2, 3)","(3, 5, 6)",0.06837795,76.4408071488142
"(2, 2, 3)","(3, 5, 7)",0.07933464,35.715770214796066
"(2, 2, 3)","(3, 5, 8)",-0.10127115,53.07929112017155
"(2, 2, 3)","(3, 6, 0)",-0.10629603,58.1547782048583
"(2, 2, 3)","(3, 6, 1)",-0.039109543,48.38238886743784
"(2, 2, 3)","(3, 6, 2)",0.05602218,52.3621186837554
"(2, 2, 3)","(3, 6, 3)",0.07684256,88.94454099237919
"(2, 2, 3)","(3, 6, 4)",0.15775038,53.58751071989536
"(2, 2, 3)","(3, 6, 5)",-0.18381536,40.40224512666464
"(2, 2, 3)","(3, 6, 6)",0.13085148,75.4561345949769
"(2, 2, 3)","(3, 6, 7)",0.037410647,52.08690717816353
"(2, 2, 3)","(3, 6, 8)",-0.13417955,81.81964802742004
"(2, 2, 3)","(3, 7, 0)",-0.021712698,62.19231469929218
"(2, 2, 3)","(3, 7, 1)",-0.052718956,59.04404956102371
"(2, 2, 3)","(3, 7, 2)",0.05829933,53.79840371012688
"(2, 2, 3)","(3, 7, 3)",0.09865036,82.62323695421219
"(2, 2, 3)","(3, 7, 4)",0.18470481,57.578871473670006
"(2, 2, 3)","(3, 7, 5)",-0.17668687,41.934071116149426
"(2, 2, 3)","(3, 7, 6)",0.14702204,72.37475319206715
"(2, 2, 3)","(3, 7, 7)",-0.043548025,52.21938866376877
"(2, 2, 3)","(3, 7, 8)",-0.1543961,77.30375534296036
"(2, 2, 3)","(3, 8, 0)",-0.005483503,61.94622375071049
"(2, 2, 3)","(3, 8, 1)",-0.035200074,57.44768475741148
"(2, 2, 3)","(3, 8, 2)",0.044311076,54.11844643950462
"(2, 2, 3)","(3, 8, 3)",0.08308128,91.34455589950085
"(2, 2, 3)","(3, 8, 4)",0.17072576,56.630233481526375
"(2, 2, 3)","(3, 8, 5)",-0.18163398,40.4623062685132
"(2, 2, 3)","(3, 8, 6)",0.19954771,74.51548594236374
"(2, 2, 3)","(3, 8, 7)",-0.0560701,45.907688818871975
"(2, 2, 3)","(3, 8, 8)",-0.10767016,82.06436118483543
"(2, 2, 3)","(3, 9, 0)",0.05551802,66.43196874856949
"(2, 2, 3)","(3, 9, 1)",-0.016689647,72.08892978727818
"(2, 2, 3)","(3, 9, 2)",-0.06071273,55.294978603720665
"(2, 2, 3)","(3, 9, 3)",0.025290484,93.6407775580883
"(2, 2, 3)","(3, 9, 4)",0.0758305,56.52735859900713
"(2, 2, 3)","(3, 9, 5)",-0.14664125,44.7283676341176
"(2, 2, 3)","(3, 9, 6)",0.07163839,80.75516805052757
"(2, 2, 3)","(3, 9, 7)",0.05988346,52.160756163299084
"(2, 2, 3)","(3, 9, 8)",-0.08318281,83.62229708582163
"(2, 2, 3)","(5, 2, 0)",0.17417528,27.119843617081642
"(2, 2, 3)","(5, 2, 1)",0.22835417,38.67222711443901
"(2, 2, 3)","(5, 2, 2)",-0.15661046,30.910373002290726
"(2, 2, 3)","(5, 2, 3)",-0.031908426,31.294971093535423
"(2, 2, 3)","(5, 2, 4)",0.092327386,36.561860501766205
"(2, 2, 3)","(5, 2, 5)",-0.11657169,31.598115146160126
"(2, 2, 3)","(5, 2, 6)",-0.08209052,33.990804225206375
